,sentence,label
15599,sản phẩm kém chất lượng bỏ vô giày đi thử mấy bước là 2 miếng bị tách ra khỏi nhau 1 miếng bị gãy mất 1 chân vứt luôn 72k vô sọt rác,1
15600,Sản phẩm k ưng Dùng rất bất tiện Mùi k thơm và quan trọng làm khô da với bị bờ da,1
15601,ko hài lòng về chất lượng sản phẩm cùng một sản phẩm nhưng đơn hàng trước hàng đẹp chất liệu tốt đơn hàng lần này sản phẩm chất liệu ko tốt,1
15602,San pham cung DC Nhung lot song Minh Cam thay rat het mat Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn,0
15603,San pham giao kg dug mau nhu hih giao mau den xau hoac,1
15604,Mua ở Cỏ nhiều lần rồi k lần nào làm mình thất vọng ht Chất lượng sản phẩm tuyệt vời Rất đáng tiền Thời gian giao hàng rất nhanh Sẽ ủg hộ dài dài,0
15605,Đặt 3 đôi trên hàng cũng ghi số lượng 3 đôi mà chỉ giao 2 đôishop nhắn tin chưa trả lời nữa,1
15606,Chất lượng sản phẩm tuyệt vời Bữa có đăng tặng kèm mặt nạ nhưng không thấy,0
15607,Chất lượng sp ok Đóng gói bao bì xấu quá k được đẹp mắt,0
15608,Đóng gói sản phẩm tốt Màu đẹp Son không mùi mịn và nhẹ môi Không lì nhiều,0
15609,Mua 10 cay quạt Hàng giao không có cây nào sáng đèn shop không huy tín,0
15610,Hàng dùng tạm được tuy nhiên hơi lỏng lẻo K chắc chắn lắm,0
15611,Hương thơm không được lâu,1
15612,chuẩn như miêu tả sản phẩm tôt giá vừa phải Thời gian giao hàng rất nhanh,0
15613,Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rat hai long,0
15614,Đẹpn và rất chất lượng,0
15615,Màu nhạt nhanh trôi không dều màu tiền nào của đấy,0
15616,sản phẩm dùng ko tiện khó lấy lượng kem dùng tùy ýhộp thi to lương kem thì ít,1
15617,Máy tầu dùng chán giật khác quá nhiều so với máy cty Tóm lại là chán Chỉ dùng nghe gọi dc thôi Nhắn tin quá giật,1
15618,Hàng đẹp giá phải chăng shop nhiệt tình giao hàng nhanh Hết lại ủng hộ,0
15619,Chất lượng sản phẩm kém cái áo như cái bao bố,1
15620,Mình cực ưng luôn shop ơi Dù dây bị lỏng phải đi tháo bớt mắc dây nhưng vẫn rất đẹp ạ Mua lần 2 còn được tặng cái vòng xinh xinh bỏ vô hộp dth vô cùng Đóng gói và giao hàng nhanh và đẹp Thanks shop,0
15621,Chất lượng sản phẩm tuyệt vờinhận xong rất ưng ýgiao hàng nhanhkim chạy đủchống nước okthanks shop,0
15622,Sp nho đung gia tiên,0
15623,Sản phẩm ok Đóng gói kĩ Nhận hàng có kèm theo dây thít để cố định quạt,0
15624,Thời gian giao hàng rất nhanh tuy nhiên túi hơi nát nhưng ko sao đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt,1
15625,Chất lượng sản phẩm kém Mực toàn mùi gia vị cụ thể là đường,1
15626,Mau sac không giong hinh,1
15627,Thời gian giao hàng rất nhanh Shop phục vụ rất tốt Sp hơi mùi nhựa,0
15628,Chất lượng sản phẩm tuyệt vời Nhưng hơi nhỏ kg đựng được máy tính bảng,0
15629,Mua hàng rất yên tâm kem bôi hăm mà có cả 2 tem luôn Tự dưng cảm giác mấy lần mua ở hiệu thuốc toàn mua phải đồ dỏm,0
15630,Đóng gói sản phẩm rất đẹp và chắc chắn Mùi rất thơm Thơm như kẹo ấy ạ Hàng chuẩn auth,0
15631,Giao hàng nhanh Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền màu sắc đẹp Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời,0
15632,hàng đẹp y hình,0
15633,Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Cảm ơn shop sp kèm cả ốc vít rất chuẩn,0
15634,Cân có vấn đề Cân ko chính xác Vừa cân 57kg Xuống cân lại 54kg Ăn cơm xong lên cân nhẹ hơn lúc chưa ăn,1
15635,Hàng không chuẩn như giới thiệu chất lượng kém,1
15636,Ms dùng nhưng cảm thấy ok,0
15637,Lần thứ 2 mua hàng của Shop Giao hàng siêu nhanh Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh,0
15638,nhầm nồi đặt 12lit thì gửi nồi 08lit nồi mỏng,1
15639,1 quạt bị hư mất cái pin Shop phục vụ rất kém Shop phục vụ kém Chất lượng sản phẩm kém,1
15640,keo milo cube toan la bi be Chất lượng sản phẩm kém,1
15641,Đóng gói sản phẩm chắc chắn date mới,0
15642,Huhu mất cái mặt táo rồi,0
15643,Chuột dpi yếu tiền nào của đó ko nên mua Chất lượng sản phẩm rất kém,1
15644,Trong các dòng máy Nhật Bản thì Panasonic có loa ngoài lớn nhất chứ ko phải nhờ up lên 40 Mình đã từng dùng rất nhiều loại máy của Nhật nhưng ko có ấn tượng tốt với em này do nó wá kén phần mềm mới test thử Angry Birds bản gốc và Keyboards Pro và hay báo lỗi calendar can not start cứ tưởng chỉ có 102p bị ai dè p04d cũng bị luôn thấy rủi ro quá nên thôi mình vừa xài vừa bán điện thoại Nhật mà lời chẳng bao nhiêu kiếm người chơi chung cho vui vậy mà,1
15645,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Giao hàng tạm ổn hông nhanh lắm,0
15646,Bán hàng mà đợi trả card mấy ngày nhắn tin không thấy trả lời luôn,1
15647,Hàng Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời,0
15648,Sản phẩm quảng cáo dạng sữa kết hợp chiết suất tơ tằm nên mình nghĩ nó khá lành tính nhưng khi apply lên da có cảm giác châm chích và sau vài hôm da mình nổi mụn li ti,1
15649,Tên truyện này bỗng làm mình nhớ tới bộ phim hoa linh lan coi cách đây đã lâu trên ti vi mặc dù nội dung hoàn toàn khác Nhưng phải thừa nhận cái tên Hoa linh lan gợi nên 1 nỗi buồn man mác và mình cũng đã chuẩn bị tâm lý đón nhận 1 quyển sách buồn Truyện không được hay như mình tưởng tượng phần sau đỡ hơn phần đầu một chút nhưng mình không thích cách Gào diễn tả nỗi đau hay sự hy sinh của nhân vật như vậy có gì đó hơi miễn cưỡng Có lẽ đây là một truyện không được thành công lắm của Gào,1
15650,Mô tả sản phẩm là kính nhưng nhận chỉ là miếng dán dẻo quá thất vọng đóng gói sơ sài chất lượng sp kém đã lau sạch hút bui nhưng vẫn ko dính,1
15651,1 số trang bị rách cần bảo quản sách tốt hơn nữa,1
15652,Chất lượng sản phẩm tuyệt vời Rất đáng tiền shop phục vụ rất tốt,0
15653,Sản phẩm ok Chất lượng ổn giảm nhiệt tốt từ 1523 độ tùy chíp vs case nói chung rất ưng,0
15654,Qua nho K the dung dc j Chất lượng sản phẩm rất kém,1
15655,Hàg k xài đc Nt shop k tl qá coi thuờg khách hàg,1
15656,Mua mấy lần của shop rồi Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Thời gian giao hàng rất nhanh,0
15657,Hàng chuẩn from Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt,0
15658,Trời ơi đánh lên k dính màu môi tái nữa mh có 2 cây son này rồi đâu cod như vậy k bt phải hàng giả k,0
15659,2kg 91 caingon Chất lượng sản phẩm tuyệt vời,0
15660,Giao hàng nhanh hàng đẹp với giá như v ok hơn so với mình nghĩ,0
15661,Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Sản phẩm đẹp chất lượng thì chưa biết,0
15662,Chất lượng sản phẩm tuyệt vời Rất đáng tiền CHất liệu đẹp mềm mịm và đặc biệt là giao hình rất kute mình mua 6 yếm thì đc 6 mẫu khác nhau _ ủng hộ shop dài dài và mong nhận được nhìu ưu đãi của shop,0
15663,Đẹp xuất sắc đúng là tiền nào của nấy,0
15664,Máy xay em xay đá tốt nhưng cối xay bằng nhựa hơi mỏng Ko biết độ bền thế nào mong là sẽ dùng đc lâu dài,0
15665,Hàng kém chất lượng Tặng kéo cắt chỉ ko cắt được chỉ Máy may ko may được quần què gì hết Tiền mất tật mang Nói thì lại bảo tùy vải nhưng thực chất là ko may được gì Nói shop thì cãi nhem nhẽm bực mình hà,1
15666,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh Shop phục vụ rất tốt Rất đáng tiền,0
15667,Giày chật mang k vừa liên hệ trả hàng Méo cho V để lại chúng tôi làm dc gì Mong shop cho lời giải thích cứ cái kiểu bên em k có chính chính sách trả hàng thì chịu Mất uy tín quá Lúc nào cũng trả lời kh là bên em đã tư vấn cho aabcxyz Chịu,1
15668,mascara bị vốn cục chuốc lên lông mi thành một đống bầy nhầy được cái đóng gói hàng cẩn thận cho 2 sao,1
15669,Shop phục vụ kémKo đủ số lượng kẹp,1
15670,Hàng nhái thương hiệu chất lượng vất đi bán lừa hàng chính hãng,1
15671,Sản phẩm ko như mong đợi áp lực nước rất yếu mặc dù nước bơm rất mạnh thất vọng với sản phẩm này,1
15672,Chất lượng sản phẩm tốt mùi nam tính mạnh mẽ Vỏ hộp và chai gia công đẹp gần như các loại nước hoa đắt tiền Có lẽ do cơ thể mình nhiều mồ hôi nên lưu hương ko lâu khoảng 2h là bay hết chỉ nghe thoang thoảng nhẹ Đóng gói sản phẩm rất đẹp và chắc chắn Thời gian giao hàng rất nhanh đáng tiền,0
15673,Sản phẩm đẹpbọc gói hàng đẹp và chuyển nhanhok,0
15674,Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Rất đáng tiền,0
15675,Bán thì nt trả lờigiao kg đúk size khách hỏ đổi hàng thì nt kg tra lời,1
15676,Đóng gói sản phẩm rất đẹp và chắc chắn Ốp dày nóng máy,0
15677,Soạn hàng ko cẩn thận đặt 2 vòng mà gửi thiếu 1c,1
15678,Kg nhận được sản phẩm mong bên giao hàng kiểm tra lại,1
15679,Mua 2 mau mà giao mau rabbit hang vai xấu mỏng cứng Hàng qc vải tốt mát mà nhan hàng thất vọng,1
15680,tạm được bình thường mình hay đi size 37 mà đi 37 của juno lại bị rộng xin đổi mà shop không đồng ý,1
15681,Đồng hồ đẹp lắm shop nhá Shop dịch vụ cũng rất tốt ạ Nói chung là rất hài lòng khi mua hàng của shop Vote cho shop ạ,0
15682,sản phẩm ok Giao hàng nhanh,0
15683,Đa sô ko pai la nhưng san phâm đa đăng,1
15684,Chất lượng sản phẩm tuyệt vời rất hài lòng thun mịn đẹp co giãn rất tốt cảm ơn shop,0
15685,Sp cung dc nhung ko cho khach hang xem hang trccân xem xet lai van de nay nhe shop,1
15686,Đẹp lắm mà size 38 hơi to Shop phục vụ rất tốt,0
15687,Chl Đóng gói sản phẩm rất đẹp và chắc chắn,0
15688,Cug dc vải hơi mỏngtien nao cua nay,0
15689,Chất lượng sản phẩm tuyệt vời Thời gian giao hàng rất nhanh Rất đáng tiền Ăn hết sẽ tiếp tục ủng hộ shop,0
15690,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh chủ shop ăn nói ngang ngược,1
15691,Đẹp màu xịn quánh lên mắt là ăn liền,0
15692,Đẹp như hình giao nhanh đóng gói tốt,0
15693,Rất không đáng tiền guốc rách hết,1
15694,Sổ mỏng kích thước có thể nhỏ hơn và tăng số lượng trang lên để thuận tiện bỏ túi,1
15695,Treo ĐẦU DÊ bán THỊT CHÓ Hàng ko đún như mô tả giới thiệu HÀNG TÀU KÉM CHẤT LƯỢNG Chất lượng sản phẩm rất kém Rất không đáng tiền Chất lượng sản phẩm rất kém,1
15696,Tuy có note đơn là kg lấy màu hồng nhưng nồi hấp là màu hồng hàng rất tốt sẽ ủng hộ shop,0
15697,Rât xâu,1
15698,Mùi thơm nhưng lưu đc tầm 30,0
15699,Sản phẩm như hìnhsiêu iu,0
15700,Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng thì phải dùng mới biết,0
15701,hàng đẹp giao hàng nhanh 5 sao,0
15702,Sản phẩm đẹp Hài lòng tuy giao hàng hơi chậm xíu Độ bền thì chưa biết ntn,0
15703,Khăn mềm,0
15704,Tư vấn rất nhiệt tình gửi đúng mẫu ko sai tí nào Shop phục vụ rất tốt,0
15705,Hàng bị hỏng rõ ràng cho đổi trả nhưng shop ko đổi Chat với shop thì ko thèm trả lời,1
15706,Rách sách của em mất rồi ạe cực kì ko thích sách mk bị z đâu,1
15707,Chat luong phu hop voi gia tien,0
15708,Giao hàng nhanh sp tốt Chủ shop nhiệt tình rất đáng đc 5 sao Chúc mừng shop,0
15709,Dép đẹp Mang êm chân Mìn hđặt nhầm size nên khi đổi lại chủ shop nhiệt tình tận tình lắm Sẽ ủng hộ lại nè,0
15710,Đóng gói sản phẩm rất đẹp và chắc chắn chưa dùng nên chưa biết chất lượng ntn nhưng cho shop 5 sao,0
15711,Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Còn nhận được cả quà tặng kèm từ shop nữa,0
15712,Cái nào cx tuyệt hết ạ em cảm ơn shop lắm,0
15713,Đặt mẫu mới mà giao mẫu cũ date cũ luôn Shop phục vụ rất kém Rất không đáng tiền,1
15714,Sao ko kích hoạt sim đc vậy shop,0
15715,Chất lượng sản phẩm tuyệt vời đúng hàng chính hãng luôn,0
15716,Giày bẩn đế phần dây cũng bẩn da trên bị lócnhẹk hài lòng,1
15717,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,0
15718,Giao hàng chậm quạt đc 2 tiếng thì cháy,1
15719,đặt hàg mẫu tokyo xg lại giao vinahome ko hài long một chút nào cả cái bếp đẹp cái mặt kính lm ăn ko uy tín,1
15720,Hàng chuẩn auth đóng gói cẩn thận,0
15721,Sản phầm không được tốt Loa bị rè khi bậttắt máy Loa không to rung cũng rất yếu Màu sắc không được đẹp nút bấm cũng không thoải mái Được cái pin trâu và kiểu dáng tạm chấp nhận được,1
15722,Kim đồng hồ lệch k chạy được,1
15723,Nhìn chung thì tạm được thôi mình mua 4 cái nhưng trong đó có 1 cái ko lên đèn nhờ shop nghiên cứu lại,0
15724,bình bị nứt bể đã liên hệ hỗ trợ đổi trả bên tiki tận 2 lần được hẹn 3 ngày có nhân viên tới lấy sptới nay đã 8 ngày chưa thấy nhân viên nào qua nhận lại sp mất thời gian chờ đợi không có sp đã dùng giao hàng trong 2h còn nhận lại sản phẩm đổi trả không biết tới bao giờ ở chung TPHCM mà hỗ trợ khách hàng lâu quá sức 1 sao,1
15725,Chất lượng sản phẩm kém dán k có độ nóng như miêu tất về dp,1
15726,Chiên thức ăn xong mà lấy ra thấy giống như nướng thì đúng hơn Thức ăn không được vàng ươm và phồng lên giống như trong hình ảnh quảng cáo mà thức ăn như tôm cá lại vẫn có màu trắng và đôi chỗ hơi cháy vàng là những viền vây xung quanh Không chín vàng đều nên nhìn không giống chiên và không hấp dẫn lắm,1
15727,rất tuyệt vời Chất phấn đánh lên mịn da dã man luôn bạn nào da ít khuyết điểm nên mua loại này Nc là cực thích luôn Da trắng mình sài tone 23 thấy khá ổn,0
15728,Đã check mã hàng chuẩn auth ạ Lên màu đẹp dù k tẩy hay làm mềm môi Đáng tiền,0
15729,Moi dung thay on,0
15730,Hàng ko đúng mẫu,1
15731,lần này shop giao hàng nhanhnguyen seal,0
15732,Lúc đầu mình mua mình ko để ý tưởng là sách bìa cứng nhưng khi nhận lại là bìa mềm mình không hiểu nhà sách Huy Hoàng nghĩ gì quyển sách khá dày nhưng là khổ 135x205quá bé lại bìa mềm Để đọc cuốn sách này lúc nào bạn cũng phải dùng 2 tay dùng lực ghì thật chặt mới đọc được như thế rất khó chịu ko cẩn thận còn vị gãy gáy sách Đề nghị Tiki chuyển ý kiến của mình đến NPH sách Huy Hoàng và cả Đông A với bản Bố già bìa mềm là khi sách dày thì nên in khổ 16x24 như thế đọc sách thoải mái hơn và bền hơn,1
15733,Chất lượng sản phẩm tuyệt vời nhưng hơi buồn vì mua 2 loại thì nó lại y hệt nhau,0
15734,Làm được cái đồng hồ bán là quý lắm rồi nhưng để bị vô nước thật là thất vọng Mua rồi về đeo bị vô nước đem bỏ shot rác luôn rồi Rất không đáng tiền,1
15735,Lần nào mua đồ của shop cx rất ưng ý ạ Buồn một nỗi là lần này e đặt sai màu,0
15736,Giày lười moca ko đẹp Da ko êm Giày nơ thì bao đẹp Thời gian giao hàng nhanh Đóng gói hơi lỏng lẻo,0
15737,Chai lau giầy rất cũ như sd rùi ykdán băng dính 1 vòng sợ lắm bung,1
15738,Đóng gói sản phẩm rất đẹp và chắc chắn Se phan hoi sau Thoi gian sd,0
15739,chất lượng sách khá tệ Bìa sách bị rách sau khi mới đọc vài lần,1
15740,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắnhang Chinh hang OK,0
15741,Theo dõi báo chí về dự án này hằng ngày và đến nay cá nhân tôi thở phào,1
15742,Shop làm ăn rất tệ Hàng gửi saimà ko có tìm cách thuyết phục Rất thấy vọng về cách làm ăn của shop nàycác bạn nên lưu tâm khi chọn shop này,1
15743,Dây sạc lên pin cực kì chậm Không phải do cốc sạc Vì cắm vào sạc dự phòng cũng vẫn rất chậm Nhưng dây khác thì không bị,1
15744,Đang dùng để biết chất lượng Giao hàng nhanh,0
15745,Hàng hở keo Đứt chỉ ko như hình,1
15746,Đợt mình mua thấy quản cáo cả ba hộp điều giữ nhiệt nhưng mua về chít có 1 hộp to giữ nhiệt thôi,1
15747,Núm k mềmnói chung tiền nào của ấy,0
15748,hơi nặng,0
15749,Phom ao khong đẹp,1
15750,Gửi sau màu nha Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn,0
15751,Chất lượng sản phẩm ko tốt Mạng chậm,1
15752,Chất lượng sản phẩm ko như mong đợi Mình đã mua 1 đôi rat ưng ý nên mua thêm 1 đôi nữa cho người nhà nhưng do ko nhớ tên shop lần trước nên mình cũng book luôn Đôi lần này ko ưng ko ôm chân phần ngay cổ chân thì lại chật,1
15753,Chất lượng sản phẩm tuyệt vời đẹp lắm e rất thích,0
15754,Sản pham đóng goi cân thân đẹp,0
15755,Màu đẹp dễ thương,0
15756,K đáng 1 sao làm ăn chán gửi giày đã lỗi xong cũng không gửi thẻ mà 20 ngày rồi Chất lượng sản phẩm rất kém Đóng gói sản phẩm rất kém Đóng gói sản phẩm rất kém Shop phục vụ rất kém,1
15757,Shop đóng gói cẩn thận Hàng auth check đc hidden tag Sẽ ủng hộ shop,0
15758,ngon tuyêt vơi Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,0
15759,chất ko thích lắm,1
15760,Sản phẩm đúng và đẹp,0
15761,Giao hang rat la lau luon lazada va shoppe chi 3 ngay la co ca tuan minh moi nhan duoc luon,1
15762,Cặp sách bám bụi rất nhiều nhìn như đồ second hand thất vọng khi nhận hàng Cái này là do ẩu vì chỉ cần 2 phút lau sơ thì sản phẩm sẽ rất đẹp Bán hàng không có tâm Nếu còn lặp lại sẽ không bao giờ mua hàng ở Tiki,1
15763,Thời gian giao hàng rất nhanh Moi sd k biet hieu qua k mui rat thom,0
15764,Mua bình lọc nước Giao ấm nấu thuốc Đồ Lừa đảo,0
15765,Shop cho hỏi iPhone 6 làm thế nào để sạc ko dây wf,0
15766,Không có gì hấp dẫn Ko như mong đợi,1
15767,Chất lượng sản phẩm rất kém giao sai hag chokhach treo đâu dê ban thit cho thât vong,1
15768,Giao hàng nhanh Đóng gói sản phẩm tốt,0
15769,Khô gà cay quá ạ TTTT,0
15770,samsung thật tuyệt vời mình là fan samsung yêu samsung nhất samsung not 7 thật ko thể chê dc ko có đối thủ,0
15771,Shop phục vụ rất kém đơn nội thành hơn 1 tuần mới giao xong không nhiệt tình trả lời thắc mắc của khách,1
15772,Giày siêu đẹp luôn ý ưng lắm,0
15773,nói chung là ngonkhông được hoàn thiện cho lắmnhưng đối với mức giá thế này thì ko đòi hỏi gì thêmgiao hàng thì nhanh,0
15774,hổ trợ chưa tốt giao hàng đã lâu mà chất lượng còn kém,1
15775,Ko bik là shop bỏ lộn hàng hay quý cách đong của nhà sản xuất mà mình đong được có 450ml đầy ly thôi nhé Trong khi mình đặt loại lý 700ml Shop nhớ chú ý hơn,1
15776,Chất lượng sản phẩm tốt Em bé rất thích xem phù hợp bé 23 tuổi,0
15777,Để có tặng thảm đến khi giao thì ko có thảm gì hết chán thật,1
15778,cực thích cenly chị chủ nói chuyện cũng dễ thương nữa sẽ ủng hộ shop dài dài,0
15779,sản phẩm tốt tiếc là chuối có cái bị ỉu xíu Rất đáng tiền,0
15780,mở hộp ra đó là đóng gói chắc chắn hộp sang phấn mắt đẹp em bị mấy chị cty trách mua sao không rủ huhu em đang chuẩn bị mua thêm 2 shop chuẩn bị hàng nha,0
15781,Rẻ chất lượng,0
15782,Đóng gói sản phẩm rất đẹp và chắc chắn Chưa sd nên chưa biết chất lượng ntn Tạm thời đánh giá shop 5,0
15783,Chất lượng sản phẩm tuyệt vời Phải cắt mấy chục tấm ảnh để nhét vừa cuốn album Shop phục vụ rất tốt Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,0
15784,Mình đặt 2 máy làm tóc nhưng ch đủ freeship nên đặt bông tẩy trang thế mà đến lúc nhận hàng thì chỉ có mỗi bông tẩy trang Mình có nt lại cho shop thì đc trả lời là đóng gói thiếu rồi thì kho hàng bị lỗi nên k gửi đc thế mà trước đó shop k hề báo cho mình 1 câu và k có xl Sẽ kbh mua hàng ở đây nữa,1
15785,Gói hàng cẩn thận Bước đầu kiểm tra thấy là hàng auth,0
15786,Lần nào mua cũng hài lòng,0
15787,Đóng gói rất cẩn thận ăn ngon vừa miệng lắm,0
15788,shop rất nhiệt tình hàng chất lượng mọi người yên tâm mua hàng nhé,0
15789,Mịn che phủ khá dễ tán đều màu mùi hơi nồng Nói chung ổn so với mặt bằng cùng giá,0
15790,Mùi ngọt giống mùi trà đào Rất thích Đóng gói sản phẩm rất đẹp và chắc chắn,0
15791,Giao hàng nhanh đúng hàng đúng mẫu,0
15792,Chất lượng sản phẩm tạm được Shop phục vụ rất kém Thời gian giao hàng rất chậm,1
15793,Chất lượng sản phẩm tuyệt vời Shop phục vụ rất tốt Rất đáng tiền Thời gian giao hàng rất nhanh,0
15794,mua hàng trung quốc với giá tầM 6 TRIỆU thà mua aiphon 4 5 với giá này xài sướng hơn,1
15795,Shop giao hang nhanh Đóng gói cẩn thận Tuy chưa nếm thử nhưng nhìn mực rất thật so với hình Sẽ bình luận về mức độ sản phẩm trong cmt tới Chúc shop bán chạy hàng,0
15796,Sau bình luận này chắc là bị chặn luôn Chất lượng sản phẩm rất kém,1
15797,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Rất đáng tiền Thời gian giao hàng rất nhanh,0
15798,Son bút chì mamode màu 19 20 cực đẹp ạ đánh lên rất mềm môi không bị khô môi Son sivanna màu 11 cũng rất đẹp nhưng lại hơi khô 1 xíu nên cần phải đánh 1 chút som dưỡng thì sẽ ok nhất Nói chung là e rất ưng vì giao hàng nhanh và sản phẩm chất lượng E sẽ tiếp tục ủng hộ shop,0
15799,Chất lượng sản phẩm kém phụ kiện sỏ chỉ xài 1 lần hỏngmới may thử tý vải dày mà cong cả kim đường may xấu hay bị bỏ mũi hay đứt chỉ may mà cứ thấp thỏm sợ máy hỏng Buồn,1
15800,Bán sp không xài đượcalo thì chỉ nhận được 1 cuộchuong dẫn sơ xài Lúc sau gọi thêm máy chục lần thì chả nghe máyđúng là giao xong nhận tiền là hết trách nhiệmgiông như lừa đảo,1
15801,Khẩu trang bị lỗi Lưới bọc quạt nhỏ quá Cảm thấy không hài lòng lắm,1
15802,Dây chất lượng tốt đẹp và đáng tiềncó sẵn thêm file tập,0
15803,Chất lượng sản phẩm tuyệt vời Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Rất đáng tiền Rất đáng tiền,0
15804,Chưa bao h đánh giá shop nào 1 sao Giao hàng quá quá quá lâu phục vụ tệ đặt hàng từ ngày 39 tránh luôn t7 cn tránh cả ngày lễ ngày 4 thấy bên kia qa lấy hàng đặt dịch vụ giao hàng nhanh 34 ngày mà tới 119 mới nhận đc hàng Nt cho shop cứ bảo hn hoặc mai hn hoặc mai mà đợi hoài chả thấy,1
15805,Đợt này tớ săn dc khá nhiều sp bên shop Rất là ưng cái bụng gói hàng đẹp cẩn thận Hàng chuẩn có lỗi nhỏ nhưng ko vấn đề Rất ưng shop Còn mấy hàng về ko cùng ngày ko chụp dc,0
15806,Chất lượng sản phẩm rất kém Mùi cứ như là thuốc trừ sâu ý Ko nên sử dụng,1
15807,Good product quality Good value for money Fast delivery Excellent service by seller,0
15808,Nếu bên trong lót màu đen cùng màu giầy thì đẹp hơn,0
15809,Cach shop phuc vu rât tuyêt Hang đong goi cân thât Con san phâm co hiêu qua hay ko thi minh phai dung 1 thơi gian đa a,0
15810,Giao hàng thiếu bảo check cam mà mãi k trả lời KH Làm ăn ko uy tínMấy chục bạc xem shop có giàu lên không,1
15811,Chất lượng sản phẩm tuyệt vời ngoài mong đợi Thời gian giao hàng rất nhanh Rất đáng tiền,0
15812,Mua hàng của cỏ nay gần 2 năm lần nào mua cung thấy ưng ý cực kỳ hàng vừa chất lượng vừa Đóng gói đẹp và chắc chắn luôn được tặng quà tư vấn thì rất nhiệt tình nói chung thích cực kì sẽ luôn ủng hộ cỏ,0
15813,Chất lượng sản phẩm tuyệt vời giao hàng nhanh,0
15814,Sản phẩm bị hư móc khoá Mình có liên hệ bên shop để đổi hàng nhưng shop ko phản hồi Quá thất vọng Làm ăn kiểu này sẽ ko còn bạn nào đặt hàng onl của shop đâu,1
15815,Mấy con dòng A của anh sam chíp thì cùi mà giá trên trời,1
15816,Chất lượng sản phẩm tuyệt vời Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Shop phục vụ rất tốt Thời gian giao hàng rất nhanh Rất đáng tiền Shop phục vụ rất nhiệt tình còn hỏi màu sắc giải đáp mọi thắc mắc của người mua rất chu đáo rẻ mà sản phẩm rất tốt luôn yên tâm khi mua ở đây,0
15817,Bán đồ tàu lauquạt đèn vừa mở ra bật đèn lên thì không sáng lổ ghim sạc thì lọt vô trong mất tiêusố điện thoại gọi thì thuê baođồ lừa gạt,1
15818,Đóng gói sản phẩm rất đẹp và chắc chắn Shop phục vụ rất tốt Mua qua shopee nhiều và đây là lần đầu cảm thấy rất ưng ý Dùng ok sẽ ủng hộ shop dài dài Thời gian giao hàng rất nhanh,0
15819,Không giao móc khoá kèm theo và mình vẫn chưa nhận được phản hồi từ shop,1
15820,Shop làm ăn không uy tínBán giá cao hơn cả giá bìa Bìa thì rách Sách thì cũ không màng bọc Nói chung là không hài lòng,1
15821,Chất lượng sản phẩm tuyệt vời Rất đáng tiềnsài ok đẹp da lắm luôn Lần sau sẽ mua ủng hộ shop nhiều sản phẩm hơn nữa,0
